,type,itemLabel,typeLabel,item,url
13,Q189118,plasma cell,cell type,Q250694,https://europepmc.org/article/PPR/PPR265323
14,,economic crisis,,Q290178,https://europepmc.org/article/PPR/PPR265323
15,Q189118,cytotoxic T cell,cell type,Q376266,https://europepmc.org/article/PPR/PPR265323
16,Q47154513,lipopolysaccharide,structural class of chemical compounds,Q421804,https://europepmc.org/article/PPR/PPR265323
17,Q189118,peripheral blood mononuclear cell,cell type,Q736033,https://europepmc.org/article/PPR/PPR265323
18,Q84467700,B-cell receptor,group or class of proteins,Q1100474,https://europepmc.org/article/PPR/PPR265323
19,,cohort,,Q1303415,https://europepmc.org/article/PPR/PPR265323
20,,morbidity,,Q1367554,https://europepmc.org/article/PPR/PPR265323
21,Q169872,asymptomatic,symptom,Q1707292,https://europepmc.org/article/PPR/PPR265323
22,Q88468369,asymptomatic,disease state,Q1707292,https://europepmc.org/article/PPR/PPR265323
23,Q16334295,control group,group of humans,Q2148398,https://europepmc.org/article/PPR/PPR265323
24,Q189118,memory T cell,cell type,Q2304808,https://europepmc.org/article/PPR/PPR265323
25,,result,,Q2995644,https://europepmc.org/article/PPR/PPR265323
26,,clinical picture,,Q3513439,https://europepmc.org/article/PPR/PPR265323
27,,research center,,Q7315155,https://europepmc.org/article/PPR/PPR265323
28,,quantification,,Q12769938,https://europepmc.org/article/PPR/PPR265323
29,Q2996394,platelet activation,biological process,Q14819467,https://europepmc.org/article/PPR/PPR265323
30,Q2996394,cellular process,biological process,Q14873025,https://europepmc.org/article/PPR/PPR265323
31,Q2996394,acute inflammatory response,biological process,Q14874298,https://europepmc.org/article/PPR/PPR265323
32,Q26879200,single-cell RNA-seq,biochemistry method,Q18409577,https://europepmc.org/article/PPR/PPR265323
33,,multiomics,,Q25110691,https://europepmc.org/article/PPR/PPR265323
34,Q621636,intravenous administration,route of administration,Q29913953,https://europepmc.org/article/PPR/PPR265323
35,Q10858520,healthy volunteers,inclusion criteria,Q69945536,https://europepmc.org/article/PPR/PPR265323
36,Q12184,COVID-19 pandemic,pandemic,Q81068910,https://europepmc.org/article/PPR/PPR265323
37,Q3241045,COVID-19 pandemic,disease outbreak,Q81068910,https://europepmc.org/article/PPR/PPR265323
38,Q17076801,COVID-19 pandemic,public health emergency of international concern,Q81068910,https://europepmc.org/article/PPR/PPR265323
39,Q855769,SARS-CoV-2,strain,Q82069695,https://europepmc.org/article/PPR/PPR265323
40,Q75913269,SARS-CoV-2,group or class of strains,Q82069695,https://europepmc.org/article/PPR/PPR265323
41,Q609748,COVID-19,emerging communicable disease,Q84263196,https://europepmc.org/article/PPR/PPR265323
42,Q2633267,COVID-19,atypical pneumonia,Q84263196,https://europepmc.org/article/PPR/PPR265323
43,Q192276,severity,measure,Q96278582,https://europepmc.org/article/PPR/PPR265323
44,Q577714,severity,comparison,Q96278582,https://europepmc.org/article/PPR/PPR265323
45,Q1759450,severity,qualifier,Q96278582,https://europepmc.org/article/PPR/PPR265323
46,Q16889133,severity,class,Q96278582,https://europepmc.org/article/PPR/PPR265323
47,Q21510851,severity,allowed qualifiers constraint,Q96278582,https://europepmc.org/article/PPR/PPR265323
48,Q23691297,severity,knowledge crystal,Q96278582,https://europepmc.org/article/PPR/PPR265323
49,Q5932254,COVID-19 patient,demographic profile,Q97464567,https://europepmc.org/article/PPR/PPR265323
50,Q1949963,excess mortality,statistic,Q98840270,https://europepmc.org/article/PPR/PPR265323
51,Q19478619,cell state,metaclass,Q104539563,https://europepmc.org/article/PPR/PPR265323
52,,single-cell transcriptome,,Q104595261,https://europepmc.org/article/PPR/PPR265323
53,,peripheral blood,,Q104852369,https://europepmc.org/article/PPR/PPR265323
54,,systemic host immune response,,Q106570167,https://europepmc.org/article/PPR/PPR265323
55,,cell surface protein,,Q106570174,https://europepmc.org/article/PPR/PPR265323
56,,molecular profiling,,Q106570190,https://europepmc.org/article/PPR/PPR265323
57,,critical disease,,Q106570216,https://europepmc.org/article/PPR/PPR265323
58,,non-COVID-19 severe respiratory illness,,Q106570225,https://europepmc.org/article/PPR/PPR265323
59,,B-cell receptor repertoire,,Q106577199,https://europepmc.org/article/PPR/PPR265323
60,Q189118,non-classical monocyte,cell type,Q106577209,https://europepmc.org/article/PPR/PPR265323
61,,alveolar macrophage pool,,Q106577222,https://europepmc.org/article/PPR/PPR265323
62,Q2996394,cell priming,biological process,Q106577228,https://europepmc.org/article/PPR/PPR265323
63,Q2996394,megakaryopoiesis,biological process,Q106577230,https://europepmc.org/article/PPR/PPR265323
64,,immature hematopoietic stem/progenitor cell,,Q106577236,https://europepmc.org/article/PPR/PPR265323
65,Q189118,megakaryocyte-primed progenitor,cell type,Q106586414,https://europepmc.org/article/PPR/PPR265323
66,Q2996394,cell population expansion,biological process,Q106586493,https://europepmc.org/article/PPR/PPR265323
67,Q104852483,clonally expanded CD8+ effector T cell,cell class,Q106586497,https://europepmc.org/article/PPR/PPR265323
68,Q104852483,proliferating CD4+ cell,cell class,Q106586633,https://europepmc.org/article/PPR/PPR265323
69,Q189118,IgA plasmablast,cell type,Q106586927,https://europepmc.org/article/PPR/PPR265323
70,Q189118,IgG plasmablast,cell type,Q106596039,https://europepmc.org/article/PPR/PPR265323
71,,acute immune response,,Q106596056,https://europepmc.org/article/PPR/PPR265323
0,Q5932254,baby,demographic profile,Q998,https://europepmc.org/article/PPR/PPR297067
1,Q5932254,child,demographic profile,Q7569,https://europepmc.org/article/PPR/PPR297067
2,Q103914748,cell,anatomical structure class type,Q7868,https://europepmc.org/article/PPR/PPR297067
3,Q103907369,blood,biogenic substance type,Q7873,https://europepmc.org/article/PPR/PPR297067
4,Q223393,reference work,literary genre,Q13136,https://europepmc.org/article/PPR/PPR297067
5,Q185836,adult,age of a person,Q80994,https://europepmc.org/article/PPR/PPR297067
6,Q785260,adult,phase of human life,Q80994,https://europepmc.org/article/PPR/PPR297067
7,Q5932254,adult,demographic profile,Q80994,https://europepmc.org/article/PPR/PPR297067
8,Q185836,adolescence,age of a person,Q131774,https://europepmc.org/article/PPR/PPR297067
9,Q785260,adolescence,phase of human life,Q131774,https://europepmc.org/article/PPR/PPR297067
10,,infection,,Q166231,https://europepmc.org/article/PPR/PPR297067
11,Q3505845,patient,state,Q181600,https://europepmc.org/article/PPR/PPR297067
12,Q24017414,cell type,second-order class,Q189118,https://europepmc.org/article/PPR/PPR297067
13,Q103997018,cell type,direct anatomical metaclass,Q189118,https://europepmc.org/article/PPR/PPR297067
14,Q185836,childhood,age of a person,Q276258,https://europepmc.org/article/PPR/PPR297067
15,Q785260,childhood,phase of human life,Q276258,https://europepmc.org/article/PPR/PPR297067
16,Q1406161,childhood,artistic theme,Q276258,https://europepmc.org/article/PPR/PPR297067
17,,pathogenesis,,Q372016,https://europepmc.org/article/PPR/PPR297067
18,Q2996394,innate immune response,biological process,Q428253,https://europepmc.org/article/PPR/PPR297067
19,,sample,,Q485146,https://europepmc.org/article/PPR/PPR297067
20,Q151885,neonate,concept,Q576104,https://europepmc.org/article/PPR/PPR297067
21,Q189118,goblet cell,cell type,Q813622,https://europepmc.org/article/PPR/PPR297067
22,Q12718609,matching,statistical method,Q1321061,https://europepmc.org/article/PPR/PPR297067
23,Q40397,respiratory epithelium,tissue,Q1428754,https://europepmc.org/article/PPR/PPR297067
24,Q52193405,respiratory epithelium,medical term,Q1428754,https://europepmc.org/article/PPR/PPR297067
25,Q2996394,immune response,biological process,Q1612119,https://europepmc.org/article/PPR/PPR297067
26,,viral load,,Q2528140,https://europepmc.org/article/PPR/PPR297067
27,Q4936952,lower respiratory tract,anatomical structure,Q2859739,https://europepmc.org/article/PPR/PPR297067
28,Q189118,Naive B cell,cell type,Q3269473,https://europepmc.org/article/PPR/PPR297067
29,Q4936952,upper respiratory tract,anatomical structure,Q3276159,https://europepmc.org/article/PPR/PPR297067
30,,Gene signature,,Q5531562,https://europepmc.org/article/PPR/PPR297067
31,Q189118,Naive T cell,cell type,Q6959842,https://europepmc.org/article/PPR/PPR297067
32,Q4936952,respiratory tract,anatomical structure,Q13400765,https://europepmc.org/article/PPR/PPR297067
33,Q189118,Innate lymphoid cell,cell type,Q13418826,https://europepmc.org/article/PPR/PPR297067
34,Q2996394,multicellular organism development,biological process,Q14645705,https://europepmc.org/article/PPR/PPR297067
35,Q2996394,defense response to virus,biological process,Q14863428,https://europepmc.org/article/PPR/PPR297067
36,Q189118,epithelial cell,cell type,Q15176415,https://europepmc.org/article/PPR/PPR297067
37,,infancy stage,,Q49257364,https://europepmc.org/article/PPR/PPR297067
38,Q189118,Secretory cell,cell type,Q66592781,https://europepmc.org/article/PPR/PPR297067
39,Q855769,SARS-CoV-2,strain,Q82069695,https://europepmc.org/article/PPR/PPR297067
40,Q75913269,SARS-CoV-2,group or class of strains,Q82069695,https://europepmc.org/article/PPR/PPR297067
41,Q609748,COVID-19,emerging communicable disease,Q84263196,https://europepmc.org/article/PPR/PPR297067
42,Q2633267,COVID-19,atypical pneumonia,Q84263196,https://europepmc.org/article/PPR/PPR297067
43,Q5932254,COVID-19 patient,demographic profile,Q97464567,https://europepmc.org/article/PPR/PPR297067
44,Q4915012,SARS-CoV-2 Infection,biological pathway,Q101235614,https://europepmc.org/article/PPR/PPR297067
45,,peripheral blood,,Q104852369,https://europepmc.org/article/PPR/PPR297067
46,,scRNA-seq dataset,,Q105036058,https://europepmc.org/article/PPR/PPR297067
47,,Q106527432,,Q106527432,https://europepmc.org/article/PPR/PPR297067
48,,systemic host immune response,,Q106570167,https://europepmc.org/article/PPR/PPR297067
49,,severe respiratory illness,,Q106570221,https://europepmc.org/article/PPR/PPR297067
50,Q189118,airway ciliated epithelial cells,cell type,Q106577526,https://europepmc.org/article/PPR/PPR297067
51,,Single-cell multiomics,,Q106596057,https://europepmc.org/article/PPR/PPR297067
52,,respiratory complication,,Q106596238,https://europepmc.org/article/PPR/PPR297067
53,,local immune response,,Q106596240,https://europepmc.org/article/PPR/PPR297067
54,,nasal brushing,,Q106603467,https://europepmc.org/article/PPR/PPR297067
55,,tracheal brushings,,Q106603500,https://europepmc.org/article/PPR/PPR297067
56,,hallmark,,Q106603525,https://europepmc.org/article/PPR/PPR297067
57,,pediatric COVID-19,,Q106603549,https://europepmc.org/article/PPR/PPR297067
58,,pediatric severe COVID-19,,Q106603557,https://europepmc.org/article/PPR/PPR297067
59,,adult COVID-19,,Q106603564,https://europepmc.org/article/PPR/PPR297067
60,,severe adult COVID-19,,Q106603567,https://europepmc.org/article/PPR/PPR297067
61,Q189118,non-clonally expanded naive T cell,cell type,Q106615237,https://europepmc.org/article/PPR/PPR297067
62,Q2996394,response to interferon,biological process,Q106615247,https://europepmc.org/article/PPR/PPR297067
63,,inflammatory epithelial cell,,Q106615259,https://europepmc.org/article/PPR/PPR297067
64,,transitional regenerative cell state,,Q106615261,https://europepmc.org/article/PPR/PPR297067
65,,healthy child,,Q106615263,https://europepmc.org/article/PPR/PPR297067
66,Q2996394,neutrophil recruitment,biological process,Q106615276,https://europepmc.org/article/PPR/PPR297067
67,,Q106615299,,Q106615299,https://europepmc.org/article/PPR/PPR297067
68,,user-friendly interface,,Q106615300,https://europepmc.org/article/PPR/PPR297067
0,Q55983715,human,organisms known by a particular common name,Q5,https://europepmc.org/article/MED/33712587
1,Q515,New York City,city,Q60,https://europepmc.org/article/MED/33712587
2,Q208511,New York City,global city,Q60,https://europepmc.org/article/MED/33712587
3,Q1093829,New York City,city of the United States,Q60,https://europepmc.org/article/MED/33712587
4,Q1549591,New York City,big city,Q60,https://europepmc.org/article/MED/33712587
5,Q1637706,New York City,city with millions of inhabitants,Q60,https://europepmc.org/article/MED/33712587
6,Q2264924,New York City,port settlement,Q60,https://europepmc.org/article/MED/33712587
7,Q15063611,New York City,city in the state of New York,Q60,https://europepmc.org/article/MED/33712587
8,Q51929311,New York City,largest city,Q60,https://europepmc.org/article/MED/33712587
9,Q16521,virus,taxon,Q808,https://europepmc.org/article/MED/33712587
10,Q1790144,month,unit of time,Q5151,https://europepmc.org/article/MED/33712587
11,Q14795564,month,point in time with respect to recurrent timeframe,Q5151,https://europepmc.org/article/MED/33712587
12,Q21684377,month,unit without standard conversion to SI,Q5151,https://europepmc.org/article/MED/33712587
13,Q82047057,month,UCUM derived unit,Q5151,https://europepmc.org/article/MED/33712587
14,Q103812529,lung,organ type,Q7886,https://europepmc.org/article/MED/33712587
15,,medication,,Q12140,https://europepmc.org/article/MED/33712587
16,,microorganism,,Q39833,https://europepmc.org/article/MED/33712587
17,Q1914636,medical diagnosis,activity,Q177719,https://europepmc.org/article/MED/33712587
18,Q9418,treatment,psychology,Q179661,https://europepmc.org/article/MED/33712587
19,Q11190,treatment,medicine,Q179661,https://europepmc.org/article/MED/33712587
20,Q3505845,patient,state,Q181600,https://europepmc.org/article/MED/33712587
21,,strategy,,Q185451,https://europepmc.org/article/MED/33712587
22,Q84467700,interferon,group or class of proteins,Q188269,https://europepmc.org/article/MED/33712587
23,Q336,public health,science,Q189603,https://europepmc.org/article/MED/33712587
24,Q28640,public health,profession,Q189603,https://europepmc.org/article/MED/33712587
25,Q11862829,public health,academic discipline,Q189603,https://europepmc.org/article/MED/33712587
26,,host,,Q221673,https://europepmc.org/article/MED/33712587
27,,clade,,Q713623,https://europepmc.org/article/MED/33712587
28,,gene expression profiling,,Q1502169,https://europepmc.org/article/MED/33712587
29,Q173253,smell,sense,Q1541064,https://europepmc.org/article/MED/33712587
30,,prevention,,Q1717246,https://europepmc.org/article/MED/33712587
31,,RNA sequencing,,Q2542347,https://europepmc.org/article/MED/33712587
32,,technique,,Q2695280,https://europepmc.org/article/MED/33712587
33,,biological pathway,,Q4915012,https://europepmc.org/article/MED/33712587
34,,Loop-mediated isothermal amplification,,Q6675780,https://europepmc.org/article/MED/33712587
35,Q7187,ACE2,gene,Q14875321,https://europepmc.org/article/MED/33712587
36,Q12184,COVID-19 pandemic,pandemic,Q81068910,https://europepmc.org/article/MED/33712587
37,Q3241045,COVID-19 pandemic,disease outbreak,Q81068910,https://europepmc.org/article/MED/33712587
38,Q17076801,COVID-19 pandemic,public health emergency of international concern,Q81068910,https://europepmc.org/article/MED/33712587
39,Q855769,SARS-CoV-2,strain,Q82069695,https://europepmc.org/article/MED/33712587
40,Q75913269,SARS-CoV-2,group or class of strains,Q82069695,https://europepmc.org/article/MED/33712587
41,Q12136,COVID-19 disease in pregnancy,disease,Q88058672,https://europepmc.org/article/MED/33712587
42,Q3241045,COVID-19 pandemic in New York City,disease outbreak,Q88641716,https://europepmc.org/article/MED/33712587
43,Q5932254,COVID-19 patient,demographic profile,Q97464567,https://europepmc.org/article/MED/33712587
44,,molecular profile,,Q104591448,https://europepmc.org/article/MED/33712587
45,,renin-angiotensin-aldosterone system inhibitor,,Q104636072,https://europepmc.org/article/MED/33712587
46,,autopsy tissue,,Q104808029,https://europepmc.org/article/MED/33712587
47,,challenge,,Q106473750,https://europepmc.org/article/MED/33712587
48,,clinical need,,Q106518097,https://europepmc.org/article/MED/33712587
49,Q3249551,infection detection,process,Q106518104,https://europepmc.org/article/MED/33712587
50,,strain evolution tracking,,Q106518109,https://europepmc.org/article/MED/33712587
51,,biomarker of disease course,,Q106518127,https://europepmc.org/article/MED/33712587
52,,colorimetric test,,Q106527425,https://europepmc.org/article/MED/33712587
53,,Q106527432,,Q106527432,https://europepmc.org/article/MED/33712587
54,,pharyngeal swab,,Q106527451,https://europepmc.org/article/MED/33712587
55,,shotgun metatranscriptomics,,Q106527455,https://europepmc.org/article/MED/33712587
